plotId,chapter,bgnum,characterList,speaker,content,content_en
2153,43,1,-1_113,113,{城主大人，谢谢您给我这个机会。},"""Lord, thank you for giving me this opportunity."""
2154,43,1,-1_52,-1,{不，是我该谢谢你。你的加入让我看到了新的希望。},"""No, I should thank you. Your joining shows me new hope."""
2155,43,1,-1_52,52,{那我先走了，露米，你陪城主大人聊聊细节吧。},"""Then I'll take my leave. Lumi, stay and discuss the details with the Lord."""
2156,43,1,-1_52,-1,{达菲，路上小心。},"""Duffy, be careful on your way."""
2157,43,1,-1_52,52,{知道了，别啰嗦。},"""I know. Don't be so long-winded."""
2158,43,1,-1_52,0,{达菲转身离开房间，你和露米继续交谈},Duffy turned and left the room. You continued conversing with Lumi.
2159,43,1,-1_52,-1,{露米，能具体说说你的魔法能力吗？},"""Lumi, can you be specific about your magical abilities?"""
2160,43,1,-1_113,113,{我能感知周围的魔法流动，尤其是元素变化，这或许能帮我们避开陷阱。},"""I can sense the flow of magic around me, especially elemental changes. It might help us avoid traps."""
2161,43,1,-1_113,-1,{这确实很有用。你以前用过这种能力吗？},"""That is indeed very useful. Have you used this ability before?"""
2162,43,1,-1_113,113,{在魔法遗迹中，我靠它化险为夷。但更重要的是，我能融合人类和精灵的魔法。},"""In magical ruins, I relied on it to navigate dangers. But more importantly, I can fuse human and Elven magic."""
2163,43,1,-1_113,-1,{融合魔法？这听起来很独特。},"""Fuse magic? That sounds unique."""
2164,43,1,-1_113,113,{是的，虽然过程痛苦，但现在我能控制它了。},"""Yes. The process was painful, but now I can control it."""
2165,43,1,-1_113,-1,{痛苦？你经历了很多啊。},"""Painful? You've been through a lot."""
2166,43,1,-1_113,113,{都是为了成长。城主大人，您似乎也很不容易。},"""It was all for growth. Lord, you seem to have had your share of difficulties too."""
2167,43,1,-1_113,-1,{我？我只是在学着当好一个城主。},"""Me? I'm just learning how to be a good Lord."""
2168,43,1,-1_113,113,{达菲说过，您是个善良的人，愿意为和平努力。},"""Duffy said you are a kind person, willing to work for peace."""
2169,43,1,-1_113,-1,{达菲那家伙，居然会夸我？},"""That girl, she actually praised me?"""
2170,43,1,-1_113,113,{她虽然傲娇，但心里很认可您。},"""She may act aloof, but she respects you deep down."""
2171,43,1,-1_113,-1,{哈哈，是啊。露米，这次行动要去精灵之森，你对那里熟悉吗？},"""Haha, indeed. Lumi, this mission is to the Elvenwood. Are you familiar with such places?"""
2172,43,1,-1_113,113,{精灵之森？我去过类似的地方，或许能帮上忙。},"""The Elvenwood? I've been to similar places. Perhaps I can help."""
2173,43,1,-1_113,-1,{那太好了。我们可能需要和精灵族打交道。},"""That's great. We may need to interact with the Elves."""
2174,43,1,-1_113,113,{我会尽力协助的。城主大人，您对和平的追求让我敬佩。},"""I will assist to the best of my ability. Lord, your pursuit of peace is admirable."""
2175,43,1,-1_113,-1,{这只是我的本心。露米，你曾说过你知道自己的死期，现在呢？},"""It's simply what my heart tells me. Lumi, you once said you knew the time of your death. What about now?"""
2176,43,1,-1_113,113,{我不再被命运束缚了。生命的意义在于深度，而不是长度。},"""I am no longer bound by fate. The meaning of life lies in its depth, not its length."""
2177,43,1,-1_113,-1,{说得好。我们都要珍惜当下。},"""Well said. We should all cherish the present."""
2178,43,1,-1_113,113,{嗯。城主大人，行动什么时候开始？},"""Mhm. Lord, when does the mission begin?"""
2179,43,1,-1_113,-1,{三日后出发。这期间，你可以准备一下。},"""We depart in three days. During this time, you can prepare."""
2180,43,1,-1_113,113,{我会的。需要我帮忙联系其他精灵吗？},"""I will. Do you need me to contact other Elves?"""
2181,43,1,-1_113,-1,{暂时不用，先等达菲的消息吧。},"""Not for now. Let's wait for Duffy's news first."""
2182,43,1,-1_113,113,{好。城主大人，您看起来有些疲惫，要休息一下吗？},"""Alright. Lord, you look a bit tired. Would you like to rest?"""
2183,43,1,-1_113,-1,{没事，我只是在思考接下来的计划。},"""It's fine. I'm just thinking about the upcoming plans."""
2184,43,1,-1_113,113,{如果有需要，我随时都在。},"""If you need anything, I am always here."""
2185,43,1,-1_113,-1,{谢谢你，露米。你的加入让我安心不少。},"""Thank you, Lumi. Your joining puts my mind at ease."""
2186,43,1,-1_113,113,{这是我应该做的。},"""It's what I should do."""
2187,43,1,0,0,{门外传来脚步声，达菲匆匆返回},"Footsteps sounded outside the door, and Duffy hurried back in."
2188,43,1,-1_52,52,{城主大人，我找到帕特拉和斯莉德了！},"""Lord! I found Patra and Slider!"""
2189,43,1,-1_52,-1,{这么快？她们怎么说？},"""So quickly? What did they say?"""
2190,43,1,-1_52,52,{她们一听是您需要帮助，立刻就答应了。},"""As soon as they heard you needed help, they agreed immediately."""
2191,43,1,-1_52,-1,{真的吗？我太感动了。},"""Really? I'm so touched."""
2192,43,1,-1_52,52,{哼，别高兴太早，我只是转达了您的请求。},"""Hmph, don't celebrate too soon. I just conveyed your request."""
2193,43,1,-1_52,-1,{达菲，你又帮了我大忙。},"""Duffy, you've helped me greatly again."""
2194,43,1,-1_52,52,{少来这套。露米，你也准备一下，三日后集合。},"""Cut it out. Lumi, you prepare as well. We assemble in three days."""
2195,43,1,-1_113,113,{好的，达菲。},"""Understood, Duffy."""
2196,43,1,-1_52,-1,{那我们就这么说定了。达菲，辛苦你了。},"""Then it's settled. Duffy, thank you for your hard work."""
2197,43,1,-1_52,52,{没事，反正我也是城主府的管家。},"""No problem. I am the manor's steward, after all."""
2198,43,1,-1_52,-1,{有你在，真是我的幸运。},"""Having you here is truly my fortune."""
2199,43,1,-1_52,52,{别说这种肉麻的话！我走了。},"""Stop with the mushy talk! I'm leaving."""
2200,43,1,0,0,{达菲红着脸离开，露米微笑看着你},"Duffy left, her face slightly flushed. Lumi smiled as she watched you."
2201,43,1,-1_113,-1,{露米，我们也去准备吧。},"""Lumi, let's go prepare as well."""
2202,43,1,-1_113,113,{是，城主大人。},"""Yes, Lord."""
2203,44,7,0,0,{三日后清晨，晨光微熹，城门口已聚集起一支整装待发的队伍。你站在队伍前方，看着达菲带着帕特拉和斯莉德从不远处走来。},"Three days later, at dawn, a fully equipped team had gathered at the city gate. You stood at the front, watching as Duffy approached with Patra and Slider from a short distance away."
2204,44,7,-1,-1,{大家早上好。达菲，她们都到齐了吗？},"""Good morning, everyone. Duffy, are they all here?"""
2205,44,7,52,52,{帕特拉和斯莉德都已准时抵达。},"""Patra and Slider have arrived on time."""
2206,44,7,60,60,{许久不见。},"""It has been a long time."""
2207,44,7,16,16,{奉召前来。},"""I have come as summoned."""
2208,44,7,-1,-1,{感谢二位愿意加入此次行程。},"""Thank you both for agreeing to join this journey."""
2209,44,7,60,60,{恰逢其会罢了，不必多想。},"""Merely a timely coincidence. No need for excessive thought."""
2210,44,7,16,16,{我厌恶背信，但你的邀约值得回应。},"""I despise betrayal, but your invitation merits a response."""
2211,44,7,-1,-1,{我明白这份心意。达菲，邀请过程可还顺利？},"""I understand this sentiment. Duffy, was the invitation process smooth?"""
2212,44,7,52,52,{比预想中顺利。听闻你需要助力，她们当即应允同行。},"""Smoother than expected. Hearing you needed aid, they agreed to accompany us immediately."""
2213,44,7,-1,-1,{这份信任令我感动，我必不负所托。},"""This trust moves me. I will not fail it."""
2214,44,7,60,60,{哼，我只是想亲眼见证这个时代的变迁。},"""Hmph. I simply wish to witness the changes of this era with my own eyes."""
2215,44,7,16,16,{战斗是我的天性，但此次是为和平而行。},"""Combat is my nature, but this time it is for peace."""
2216,44,7,-1,-1,{追求和平正是我们共同的目标。斯莉德，你比往日似乎多了几分从容。},"""The pursuit of peace is precisely our shared goal. Slider, you seem somewhat more composed than in the past."""
2217,44,7,16,16,{或许。虚妄的阴影已不再纠缠于我。},"""Perhaps. Vain shadows no longer entangle me."""
2218,44,7,52,52,{队伍整备完毕，可以启程了。},"""The team is fully prepared. We can depart."""
2219,44,7,-1,-1,{启程前，我还有几句话想说。},"""Before we set off, I have a few words."""
2220,44,7,60,60,{人类总偏爱这种形式化的宣言。},"""Humans always favor such formal declarations."""
2221,44,7,-1,-1,{帕特拉，此言并非虚礼。诸位，我们此行不为征战，是为缔结和平而去。},"""Patra, these words are not empty courtesy. Everyone, we journey not for conquest, but to forge peace."""
2222,44,7,16,16,{和平？听来遥不可及。},"""Peace? It sounds distant."""
2223,44,7,-1,-1,{正因其艰难，更需竭力争取。我曾是异乡客，而今愿守护此城与它的未来。},"""Precisely because it is difficult, we must strive for it all the more. I was once a stranger from another land, but now I wish to protect this city and its future."""
2224,44,7,113,113,{我们必将全力协助。},"""We will assist with all our strength."""
2225,44,7,-1,-1,{感谢露米。帕特拉，你曾亲历信仰的虚妄，对此行有何见解？},"""Thank you, Lumi. Patra, you have personally experienced the emptiness of faith. What are your thoughts on this journey?"""
2226,44,7,60,60,{神祇从未存在，人才是根本。不过你的理想……倒不算令人厌烦。},"""Deities never existed. People are the foundation. However, your ideal... is not entirely disagreeable."""
2227,44,7,16,16,{我憎恶战争，但若为和平而战，我可倾力相助。},"""I detest war, but if it is for peace, I can devote myself to the fight."""
2228,44,7,-1,-1,{斯莉德，能得你此言，我心甚慰。达菲，可有补充？},"""Slider, I am heartened to hear you say that. Duffy, anything to add?"""
2229,44,7,52,52,{时辰不早，该动身了。},The hour is growing late. We should set off.
2230,44,7,-1,-1,{好，我便长话短说。此行前往精灵之森，旨在通商修好，而非挑起争端。},"Good, I'll keep it brief. This journey to the Elvenwood aims to foster trade and goodwill, not to provoke conflict."
2231,44,7,60,60,{精灵之森？我熟悉路径，可担任向导。},The Elvenwood? I know the paths well. I can serve as guide.
2232,44,7,-1,-1,{那便有劳了。斯莉德，沿途安危还需仰仗你的武艺。},"Then I'll trouble you with that. Slider, we'll also rely on your martial skills for safety along the way."
2233,44,7,16,16,{自当尽责。},I will fulfill my duty.
2234,44,7,-1,-1,{请诸位牢记，无论遭遇何种艰险，我们休戚与共。},"Everyone, please remember: no matter what hardships we face, we share a common destiny."
2235,44,7,52,52,{话既已毕，该出发了。},"Since the words are finished, we should depart."
2236,44,7,-1,-1,{嗯。有诸位同行，我信心倍增。},"Yes. With all of you alongside, my confidence has grown."
